order_index,order_date,product_index,customer_index,order_units
18617,09/02/2018,9,47,8
18745,09/02/2018,22,26,17
19227,09/02/2018,13,21,2
19410,09/02/2018,21,43,1
406,10/02/2018,12,21,17
7442,10/02/2018,1,38,9
7756,10/02/2018,11,46,4
10638,10/02/2018,20,36,1
16448,10/02/2018,11,29,3
18704,10/02/2018,22,43,16
20477,10/02/2018,14,9,11
119,11/02/2018,19,32,6
468,11/02/2018,4,36,5
507,11/02/2018,7,24,3
570,11/02/2018,23,19,2
1443,11/02/2018,5,5,6
1555,11/02/2018,10,46,14
1825,11/02/2018,3,43,2
2242,11/02/2018,21,46,7
2968,11/02/2018,8,33,15
3870,11/02/2018,19,2,8
4120,11/02/2018,18,36,3
4183,11/02/2018,20,6,4
4333,11/02/2018,4,47,6
4760,11/02/2018,16,16,15
5144,11/02/2018,21,36,11
5447,11/02/2018,11,26,2
5510,11/02/2018,3,1,10
5540,11/02/2018,4,45,13
5542,11/02/2018,7,20,8
6202,11/02/2018,4,33,17
6343,11/02/2018,22,21,2
6549,11/02/2018,24,44,11
7197,11/02/2018,9,25,1
7724,11/02/2018,13,17,10
7922,11/02/2018,14,28,10
8220,11/02/2018,11,46,15
8275,11/02/2018,21,44,17
8552,11/02/2018,4,27,10
8589,11/02/2018,1,45,1
9084,11/02/2018,22,16,13
9196,11/02/2018,9,12,4
9357,11/02/2018,18,21,1
9911,11/02/2018,1,27,15
10160,11/02/2018,9,9,4
10228,11/02/2018,23,49,3
10258,11/02/2018,18,26,10
10629,11/02/2018,21,27,1
10642,11/02/2018,18,17,6
10738,11/02/2018,10,46,9
10741,11/02/2018,1,48,15
10819,11/02/2018,11,27,16
11156,11/02/2018,22,2,2
11167,11/02/2018,21,27,11
11195,11/02/2018,12,46,14
11511,11/02/2018,22,28,11
11994,11/02/2018,13,1,15
12015,11/02/2018,21,44,7
12114,11/02/2018,15,9,9
12200,11/02/2018,13,20,8
12335,11/02/2018,17,26,4
12364,11/02/2018,4,42,10
12645,11/02/2018,13,34,11
12927,11/02/2018,23,21,13
12989,11/02/2018,21,1,3
13392,11/02/2018,4,6,1
13410,11/02/2018,13,19,5
13461,11/02/2018,1,29,8
13701,11/02/2018,21,2,16
14302,11/02/2018,18,16,9
14336,11/02/2018,9,2,3
14563,11/02/2018,13,3,16
14814,11/02/2018,10,43,17
15881,11/02/2018,13,1,6
16544,11/02/2018,7,1,9
16732,11/02/2018,20,1,3
16772,11/02/2018,4,21,17
17446,11/02/2018,26,32,17
17585,11/02/2018,8,33,14
17814,11/02/2018,13,33,3
18192,11/02/2018,9,19,13
18246,11/02/2018,18,44,1
18415,11/02/2018,4,42,8
18695,11/02/2018,4,47,10
19249,11/02/2018,8,28,11
19500,11/02/2018,8,23,4
19605,11/02/2018,18,42,13
19691,11/02/2018,8,16,4
19750,11/02/2018,19,18,6
20040,11/02/2018,7,43,10
20463,11/02/2018,4,38,2
20967,11/02/2018,21,3,1
21183,11/02/2018,10,32,9
21225,11/02/2018,23,3,5
21255,11/02/2018,14,46,7
17,12/02/2018,1,45,17
291,12/02/2018,23,36,14
297,12/02/2018,11,9,7
437,12/02/2018,24,36,17
611,12/02/2018,10,9,5
904,12/02/2018,15,35,15
932,12/02/2018,12,47,8
944,12/02/2018,3,20,5
959,12/02/2018,4,16,16
1686,12/02/2018,9,46,12
1734,12/02/2018,1,4,13
1805,12/02/2018,1,27,6
2057,12/02/2018,11,26,16
2585,12/02/2018,8,43,3
2949,12/02/2018,8,35,12
2985,12/02/2018,23,18,10
3121,12/02/2018,20,27,11
3152,12/02/2018,1,19,2
3839,12/02/2018,18,26,7
3845,12/02/2018,13,41,7
4085,12/02/2018,24,33,14
4455,12/02/2018,9,5,3
4598,12/02/2018,9,23,17
5410,12/02/2018,3,20,14
5459,12/02/2018,8,16,2
5476,12/02/2018,4,46,11
5495,12/02/2018,3,2,10
6042,12/02/2018,21,45,10
6218,12/02/2018,9,33,6
6252,12/02/2018,23,2,4
6359,12/02/2018,18,28,15
6531,12/02/2018,23,28,3
6663,12/02/2018,21,4,5
7004,12/02/2018,19,46,15
7010,12/02/2018,11,38,17
7369,12/02/2018,15,42,1
7466,12/02/2018,20,7,12
7878,12/02/2018,24,24,4
8089,12/02/2018,7,4,11
8210,12/02/2018,17,35,4
8261,12/02/2018,8,36,15
8495,12/02/2018,9,48,1
8919,12/02/2018,4,36,13
10432,12/02/2018,18,32,12
10702,12/02/2018,18,38,1
10788,12/02/2018,25,45,9
10879,12/02/2018,13,6,11
10898,12/02/2018,1,7,8
11078,12/02/2018,20,24,15
11808,12/02/2018,22,4,15
12546,12/02/2018,8,42,4
12931,12/02/2018,18,46,17
13088,12/02/2018,21,46,17
13306,12/02/2018,13,26,6
14344,12/02/2018,25,33,6
15204,12/02/2018,21,27,3
15455,12/02/2018,2,28,7
15567,12/02/2018,8,45,8
15901,12/02/2018,15,16,12
16704,12/02/2018,19,32,12
17308,12/02/2018,18,18,2
17836,12/02/2018,9,18,14
18646,12/02/2018,11,45,13
18751,12/02/2018,1,4,15
19014,12/02/2018,24,21,15
19369,12/02/2018,1,4,12
19565,12/02/2018,10,2,1
19903,12/02/2018,9,45,13
20236,12/02/2018,23,1,8
20520,12/02/2018,13,25,16
21021,12/02/2018,18,23,2
21209,12/02/2018,15,4,16
63,13/02/2018,1,30,15
289,13/02/2018,1,7,12
685,13/02/2018,21,27,4
842,13/02/2018,9,25,3
856,13/02/2018,21,35,5
889,13/02/2018,25,12,15
990,13/02/2018,11,42,3
1683,13/02/2018,1,23,7
1862,13/02/2018,17,39,13
1878,13/02/2018,3,1,10
1884,13/02/2018,1,30,12
2006,13/02/2018,23,2,13
2309,13/02/2018,18,5,2
2517,13/02/2018,10,4,15
2545,13/02/2018,19,32,10
2743,13/02/2018,13,44,12
2962,13/02/2018,18,32,11
3167,13/02/2018,9,21,5
3232,13/02/2018,23,20,17
3639,13/02/2018,8,4,16
3712,13/02/2018,9,27,10
4442,13/02/2018,18,47,12
4721,13/02/2018,13,2,16
4803,13/02/2018,2,4,10
5315,13/02/2018,3,42,13
5802,13/02/2018,19,16,3
5901,13/02/2018,4,4,11
5980,13/02/2018,1,46,9
6108,13/02/2018,1,4,13
6637,13/02/2018,11,33,16
6748,13/02/2018,11,48,2
6856,13/02/2018,9,3,11
6989,13/02/2018,8,5,12
7244,13/02/2018,4,46,4
7397,13/02/2018,13,20,10
7533,13/02/2018,25,20,4
7924,13/02/2018,1,30,4
7942,13/02/2018,21,43,11
8001,13/02/2018,1,43,9
8314,13/02/2018,4,32,14
8455,13/02/2018,18,16,8
9110,13/02/2018,22,1,7
9361,13/02/2018,18,21,6
9459,13/02/2018,22,46,10
9626,13/02/2018,9,33,11
9889,13/02/2018,12,19,5
10317,13/02/2018,4,39,14
10360,13/02/2018,9,7,3
10443,13/02/2018,11,21,17
10492,13/02/2018,4,27,9
10747,13/02/2018,11,12,16
11219,13/02/2018,23,12,12
11342,13/02/2018,1,45,17
11840,13/02/2018,14,19,12
12098,13/02/2018,23,12,17
12236,13/02/2018,9,7,3
12424,13/02/2018,11,23,14
12714,13/02/2018,4,24,1
12789,13/02/2018,18,18,3
13191,13/02/2018,2,4,1
13254,13/02/2018,4,47,15
13699,13/02/2018,8,23,8
14190,13/02/2018,13,12,15
14285,13/02/2018,19,38,17
14889,13/02/2018,20,4,7
15105,13/02/2018,22,32,5
15313,13/02/2018,23,21,13
15410,13/02/2018,18,16,15
15933,13/02/2018,3,23,4
16029,13/02/2018,10,38,1
16175,13/02/2018,23,21,7
16298,13/02/2018,3,26,9
16496,13/02/2018,4,49,14
16519,13/02/2018,12,4,12
16531,13/02/2018,13,20,2
16782,13/02/2018,1,28,14
17266,13/02/2018,10,4,13
17316,13/02/2018,19,19,11
17571,13/02/2018,23,10,6
17576,13/02/2018,4,12,9
17724,13/02/2018,11,5,10
17728,13/02/2018,22,35,6
18481,13/02/2018,3,42,14
18586,13/02/2018,14,6,2
18904,13/02/2018,3,36,5
19110,13/02/2018,9,2,15
19140,13/02/2018,14,33,12
19327,13/02/2018,17,8,13
19629,13/02/2018,7,46,16
20356,13/02/2018,1,23,13
20396,13/02/2018,21,22,15
20986,13/02/2018,23,39,15
21273,13/02/2018,22,1,9
5629,14/02/2018,4,39,12
795,15/02/2018,12,9,8
1217,15/02/2018,9,2,7
3235,15/02/2018,9,36,7
4249,15/02/2018,11,7,10
6713,15/02/2018,14,25,7
8280,15/02/2018,17,36,12
8910,15/02/2018,7,4,4
9101,15/02/2018,14,20,16
10015,15/02/2018,25,46,9
11004,15/02/2018,16,35,14
11853,15/02/2018,14,16,8
11893,15/02/2018,13,35,9
14497,15/02/2018,26,3,11
15142,15/02/2018,18,28,14
15857,15/02/2018,4,4,6
17708,15/02/2018,4,43,11
18406,15/02/2018,11,26,12
18850,15/02/2018,5,9,7
20768,15/02/2018,23,1,2
21036,15/02/2018,23,17,1
654,16/02/2018,22,6,11
952,16/02/2018,23,36,1
1640,16/02/2018,25,26,1
1707,16/02/2018,22,12,12
2395,16/02/2018,25,36,9
3000,16/02/2018,3,30,5
3370,16/02/2018,11,27,6
5741,16/02/2018,18,36,11
7417,16/02/2018,14,33,1
8087,16/02/2018,8,30,13
8942,16/02/2018,11,19,3
8975,16/02/2018,23,24,6
11652,16/02/2018,6,2,7
11682,16/02/2018,16,42,3
15685,16/02/2018,9,12,6
15714,16/02/2018,22,2,2
16209,16/02/2018,23,49,8
16900,16/02/2018,11,28,17
18623,16/02/2018,9,3,14
20035,16/02/2018,14,1,4
20309,16/02/2018,21,32,4
20796,16/02/2018,7,3,8
4462,17/02/2018,17,10,8
16099,17/02/2018,21,40,6
8,18/02/2018,18,4,15
112,18/02/2018,13,33,16
336,18/02/2018,17,46,11
712,18/02/2018,9,1,14
1008,18/02/2018,4,12,1
1040,18/02/2018,8,33,4
1286,18/02/2018,13,3,15
1361,18/02/2018,14,4,11
1365,18/02/2018,18,1,12
1546,18/02/2018,2,43,15
2314,18/02/2018,1,38,10
2536,18/02/2018,22,26,5
2568,18/02/2018,9,7,8
2733,18/02/2018,9,18,13
2878,18/02/2018,4,49,8
3363,18/02/2018,14,40,3
3813,18/02/2018,24,20,4
3986,18/02/2018,14,2,15
4391,18/02/2018,23,19,13
4728,18/02/2018,23,25,2
5440,18/02/2018,1,46,5
5597,18/02/2018,24,30,3
6286,18/02/2018,21,22,11
6559,18/02/2018,20,43,6
6567,18/02/2018,9,26,1
6655,18/02/2018,9,21,17
7239,18/02/2018,13,8,15
7641,18/02/2018,8,39,17
7928,18/02/2018,13,32,8
8189,18/02/2018,1,5,17
8264,18/02/2018,4,27,9
8320,18/02/2018,8,2,13
8395,18/02/2018,4,6,10
8578,18/02/2018,1,32,13
8811,18/02/2018,3,2,9
9149,18/02/2018,12,21,6
10158,18/02/2018,11,36,10
10312,18/02/2018,1,5,14
10627,18/02/2018,25,23,13
11058,18/02/2018,3,32,7
11795,18/02/2018,4,26,13
11818,18/02/2018,18,14,9
11924,18/02/2018,1,4,7
12149,18/02/2018,17,8,8
12178,18/02/2018,18,39,5
12212,18/02/2018,22,11,1
12496,18/02/2018,8,49,13
12730,18/02/2018,18,3,16
13038,18/02/2018,25,23,1
13822,18/02/2018,11,14,12
13836,18/02/2018,3,19,16
14444,18/02/2018,21,47,13
14448,18/02/2018,10,27,9
14660,18/02/2018,18,30,17
14672,18/02/2018,13,16,15
15453,18/02/2018,9,33,7
15715,18/02/2018,9,45,6
15826,18/02/2018,3,2,10
15966,18/02/2018,4,19,5
16722,18/02/2018,4,30,9
16910,18/02/2018,24,21,13
17033,18/02/2018,10,42,13
17538,18/02/2018,18,24,10
17781,18/02/2018,20,47,7
18078,18/02/2018,2,47,5
18170,18/02/2018,21,10,2
18604,18/02/2018,19,20,12
19043,18/02/2018,22,33,13
19094,18/02/2018,14,49,14
19216,18/02/2018,18,21,2
19822,18/02/2018,18,4,11
20890,18/02/2018,4,2,6
20952,18/02/2018,24,9,14
21144,18/02/2018,22,1,16
421,19/02/2018,22,36,10
563,19/02/2018,18,38,8
967,19/02/2018,3,43,2
1450,19/02/2018,22,18,5
1951,19/02/2018,13,19,11
2055,19/02/2018,23,49,3
2219,19/02/2018,18,42,7
2538,19/02/2018,1,42,5
2723,19/02/2018,23,39,3
3079,19/02/2018,19,6,14
3358,19/02/2018,8,31,11
4112,19/02/2018,25,20,13
4288,19/02/2018,18,32,7
4731,19/02/2018,9,9,5
4891,19/02/2018,5,39,17
4918,19/02/2018,15,33,14
5026,19/02/2018,13,23,7
5133,19/02/2018,24,14,17
5192,19/02/2018,20,45,4
5226,19/02/2018,4,1,11
5483,19/02/2018,7,49,16
5615,19/02/2018,16,26,14
5720,19/02/2018,13,9,17
5813,19/02/2018,17,33,12
5952,19/02/2018,9,42,4
5954,19/02/2018,17,36,12
5986,19/02/2018,3,27,6
6284,19/02/2018,18,33,6
6459,19/02/2018,1,28,17
6525,19/02/2018,4,31,4
6685,19/02/2018,25,21,12
6691,19/02/2018,24,19,12
7327,19/02/2018,18,33,7
7386,19/02/2018,11,33,8
7740,19/02/2018,11,13,5
7821,19/02/2018,1,40,6
7843,19/02/2018,25,44,11
8080,19/02/2018,23,20,13
8382,19/02/2018,13,39,1
8721,19/02/2018,21,36,15
9912,19/02/2018,8,4,17
10173,19/02/2018,3,2,4
10297,19/02/2018,14,30,7
10634,19/02/2018,18,23,7
10674,19/02/2018,18,16,14
10838,19/02/2018,7,38,1
11105,19/02/2018,3,4,6
11352,19/02/2018,22,2,2
11510,19/02/2018,1,38,13
11548,19/02/2018,9,24,17
11802,19/02/2018,23,4,8
11830,19/02/2018,11,43,13
11849,19/02/2018,21,1,8
11917,19/02/2018,14,9,5
12285,19/02/2018,1,40,3
12449,19/02/2018,1,36,4
13060,19/02/2018,7,46,8
13278,19/02/2018,22,4,10
13364,19/02/2018,18,32,13
13384,19/02/2018,9,8,9
13388,19/02/2018,14,21,14
13390,19/02/2018,8,18,10
13668,19/02/2018,14,27,3
13768,19/02/2018,12,27,12
13976,19/02/2018,11,35,11
14724,19/02/2018,1,18,11
14823,19/02/2018,4,5,7
14845,19/02/2018,9,26,14
14980,19/02/2018,1,26,8
15087,19/02/2018,11,21,16
15151,19/02/2018,17,38,5
15166,19/02/2018,1,36,11
15266,19/02/2018,21,49,3
15267,19/02/2018,23,16,10
15273,19/02/2018,7,43,9
15838,19/02/2018,10,1,3
15898,19/02/2018,1,35,13
16132,19/02/2018,10,33,11
16141,19/02/2018,11,20,16
16207,19/02/2018,1,33,3
16221,19/02/2018,20,31,2
16462,19/02/2018,13,25,7
17256,19/02/2018,10,18,5
17345,19/02/2018,18,43,10
18120,19/02/2018,9,40,3
18138,19/02/2018,4,6,5
18387,19/02/2018,4,40,12
18390,19/02/2018,9,11,14
18659,19/02/2018,13,23,13
18742,19/02/2018,8,26,12
18867,19/02/2018,24,6,6
18926,19/02/2018,12,9,12
19231,19/02/2018,9,15,3
19333,19/02/2018,22,1,10
19778,19/02/2018,20,19,16
20029,19/02/2018,13,40,1
20096,19/02/2018,9,46,10
20204,19/02/2018,21,28,12
20413,19/02/2018,5,2,14
20782,19/02/2018,21,2,14
20909,19/02/2018,22,44,7
21058,19/02/2018,9,39,14
21111,19/02/2018,19,23,9
15,20/02/2018,4,19,8
212,20/02/2018,1,39,9
595,20/02/2018,4,6,1
1415,20/02/2018,9,16,14
2336,20/02/2018,15,35,1
2341,20/02/2018,17,32,8
2690,20/02/2018,4,43,7
2915,20/02/2018,21,40,8
3025,20/02/2018,8,9,12
3104,20/02/2018,9,16,8
3291,20/02/2018,21,9,16
3478,20/02/2018,13,12,14
3539,20/02/2018,9,26,8
3915,20/02/2018,24,28,12
4115,20/02/2018,18,45,12
4334,20/02/2018,18,7,15
4390,20/02/2018,9,32,11
4667,20/02/2018,9,46,6
5018,20/02/2018,22,3,3
5215,20/02/2018,19,23,9
6654,20/02/2018,21,2,13
7045,20/02/2018,3,11,11
7716,20/02/2018,8,33,13
9064,20/02/2018,23,26,3
10989,20/02/2018,3,33,9
11919,20/02/2018,11,27,6
12599,20/02/2018,11,30,4
12652,20/02/2018,1,26,5
12660,20/02/2018,21,7,7
12833,20/02/2018,24,44,1
13994,20/02/2018,8,30,15
14065,20/02/2018,10,46,15
14218,20/02/2018,13,39,12
14432,20/02/2018,9,20,11
14575,20/02/2018,24,16,6
15941,20/02/2018,17,44,17
16652,20/02/2018,9,18,7
16688,20/02/2018,4,6,17
16745,20/02/2018,23,44,10
16810,20/02/2018,11,42,4
18126,20/02/2018,8,39,17
18835,20/02/2018,14,19,8
19169,20/02/2018,18,44,12
19831,20/02/2018,11,14,12
19905,20/02/2018,23,16,5
21042,20/02/2018,20,27,10
21299,20/02/2018,4,5,8
543,21/02/2018,1,1,6
754,21/02/2018,11,46,5
778,21/02/2018,13,33,17
1301,21/02/2018,18,42,9
2414,21/02/2018,8,2,13
2521,21/02/2018,7,9,16
2936,21/02/2018,21,2,3
3422,21/02/2018,13,7,9
3995,21/02/2018,8,40,17
4921,21/02/2018,9,17,10
5189,21/02/2018,8,46,10
5974,21/02/2018,13,25,6
6598,21/02/2018,13,36,4
6687,21/02/2018,23,18,6
7122,21/02/2018,17,32,16
7658,21/02/2018,11,1,15
7859,21/02/2018,22,24,10
8026,21/02/2018,19,42,17
8056,21/02/2018,7,19,10
8209,21/02/2018,13,16,15
8450,21/02/2018,3,1,9
8595,21/02/2018,4,44,15
9987,21/02/2018,9,46,16
10605,21/02/2018,1,4,13
11592,21/02/2018,9,16,3
11599,21/02/2018,12,23,5
13868,21/02/2018,4,2,7
14056,21/02/2018,21,26,17
14369,21/02/2018,23,2,1
14733,21/02/2018,9,36,8
15490,21/02/2018,15,3,15
15523,21/02/2018,18,2,17
15763,21/02/2018,22,45,9
15795,21/02/2018,15,46,6
16420,21/02/2018,23,42,5
16532,21/02/2018,23,4,11
16865,21/02/2018,14,46,5
16879,21/02/2018,23,2,13
17019,21/02/2018,11,16,1
17360,21/02/2018,10,30,8
17418,21/02/2018,1,21,16
17680,21/02/2018,7,46,5
17700,21/02/2018,18,4,3
17921,21/02/2018,11,2,7
18470,21/02/2018,22,43,8
18580,21/02/2018,1,47,4
18730,21/02/2018,14,4,9
18778,21/02/2018,22,33,1
18933,21/02/2018,3,48,14
18954,21/02/2018,1,4,2
19192,21/02/2018,17,25,15
19352,21/02/2018,22,32,10
19578,21/02/2018,2,18,7
20014,21/02/2018,10,18,16
20247,21/02/2018,15,30,7
20265,21/02/2018,24,16,8
20918,21/02/2018,4,28,3
20974,21/02/2018,13,18,15
331,22/02/2018,11,26,5
520,22/02/2018,17,40,17
793,22/02/2018,22,26,11
877,22/02/2018,3,4,3
1161,22/02/2018,23,46,13
1437,22/02/2018,23,46,5
1471,22/02/2018,21,4,4
1931,22/02/2018,23,25,13
2217,22/02/2018,13,39,17
2234,22/02/2018,13,42,12
2580,22/02/2018,22,8,8
2696,22/02/2018,19,45,11
2859,22/02/2018,9,9,11
3317,22/02/2018,18,32,4
3800,22/02/2018,8,40,3
3948,22/02/2018,9,49,3
4123,22/02/2018,13,42,11
4341,22/02/2018,13,7,6
4621,22/02/2018,11,26,10
4821,22/02/2018,1,42,15
5227,22/02/2018,8,16,5
5479,22/02/2018,1,24,14
5620,22/02/2018,17,44,9
5879,22/02/2018,15,39,14
6220,22/02/2018,4,28,16
7118,22/02/2018,4,4,11
7231,22/02/2018,15,36,5
7329,22/02/2018,11,19,10
7476,22/02/2018,21,43,2
7579,22/02/2018,7,19,15
7842,22/02/2018,18,18,8
7847,22/02/2018,4,33,16
8504,22/02/2018,22,1,6
8562,22/02/2018,18,24,12
8661,22/02/2018,10,19,15
8666,22/02/2018,16,49,6
8741,22/02/2018,4,5,10
9031,22/02/2018,1,33,8
9093,22/02/2018,9,19,17
9372,22/02/2018,11,20,3
10053,22/02/2018,21,27,1
10082,22/02/2018,3,27,17
10188,22/02/2018,2,19,11
10209,22/02/2018,23,21,2
10567,22/02/2018,2,12,17
10670,22/02/2018,8,7,2
10671,22/02/2018,22,16,11
10697,22/02/2018,22,49,12
11021,22/02/2018,8,16,1
11094,22/02/2018,13,27,6
11762,22/02/2018,3,3,3
11776,22/02/2018,9,19,10
12008,22/02/2018,9,9,17
12128,22/02/2018,1,39,5
12589,22/02/2018,11,43,17
12623,22/02/2018,24,19,10
12642,22/02/2018,9,28,5
12717,22/02/2018,23,42,2
12801,22/02/2018,8,26,15
13273,22/02/2018,21,11,2
13351,22/02/2018,13,1,2
13648,22/02/2018,18,32,11
13704,22/02/2018,19,12,3
13931,22/02/2018,23,35,2
14229,22/02/2018,10,39,4
14357,22/02/2018,11,7,4
14464,22/02/2018,2,36,17
15237,22/02/2018,11,20,10
15443,22/02/2018,14,2,2
15686,22/02/2018,1,21,4
16227,22/02/2018,7,39,9
16557,22/02/2018,10,7,12
16738,22/02/2018,9,12,3
16855,22/02/2018,9,30,13
17548,22/02/2018,21,9,8
17646,22/02/2018,11,47,17
17869,22/02/2018,1,32,17
18357,22/02/2018,20,20,14
18589,22/02/2018,11,2,3
18620,22/02/2018,21,43,2
18877,22/02/2018,21,42,3
19075,22/02/2018,23,2,8
19109,22/02/2018,26,23,4
19306,22/02/2018,20,16,10
19464,22/02/2018,2,2,16
19561,22/02/2018,18,2,2
19672,22/02/2018,13,12,4
19859,22/02/2018,18,24,9
19918,22/02/2018,13,19,9
19993,22/02/2018,3,19,9
20131,22/02/2018,18,4,17
20286,22/02/2018,11,4,1
20478,22/02/2018,18,9,2
20979,22/02/2018,17,18,13
21000,22/02/2018,1,9,17
21010,22/02/2018,4,36,8
1065,23/02/2018,10,39,1
2452,23/02/2018,21,18,17
3405,23/02/2018,1,7,17
3407,23/02/2018,9,16,7
3410,23/02/2018,21,11,12
4882,23/02/2018,24,42,9
5090,23/02/2018,8,4,13
5456,23/02/2018,21,1,16
5751,23/02/2018,24,9,12
6980,23/02/2018,14,5,12
7044,23/02/2018,1,45,16
9143,23/02/2018,9,19,11
10311,23/02/2018,4,45,7
10322,23/02/2018,1,30,5
11260,23/02/2018,1,45,10
12044,23/02/2018,17,39,4
13189,23/02/2018,13,23,15
13912,23/02/2018,1,38,4
14893,23/02/2018,22,17,1
15452,23/02/2018,1,2,6
15968,23/02/2018,23,21,10
16283,23/02/2018,22,4,17
16288,23/02/2018,9,19,10
16746,23/02/2018,21,1,9
17136,23/02/2018,13,9,7
17208,23/02/2018,19,40,10
17289,23/02/2018,18,32,10
17788,23/02/2018,18,21,1
18299,23/02/2018,19,27,6
18647,23/02/2018,11,43,3
18827,23/02/2018,19,7,10
19323,23/02/2018,20,46,2
19555,23/02/2018,2,19,7
19597,23/02/2018,22,46,14
20447,23/02/2018,10,2,15
20556,23/02/2018,12,41,16
20598,23/02/2018,17,30,15
21038,23/02/2018,7,45,5
21066,23/02/2018,23,46,17
21260,23/02/2018,10,49,4
153,24/02/2018,9,1,4
294,24/02/2018,3,9,14
444,24/02/2018,25,21,9
622,24/02/2018,13,30,1
1125,24/02/2018,21,4,11
1172,24/02/2018,8,47,7
1336,24/02/2018,7,9,16
1577,24/02/2018,17,36,14
2235,24/02/2018,1,49,4
2701,24/02/2018,4,26,10
2774,24/02/2018,14,23,5
3266,24/02/2018,17,12,3
3365,24/02/2018,14,9,2
3598,24/02/2018,19,1,16
3730,24/02/2018,13,5,15
3819,24/02/2018,3,9,12
4100,24/02/2018,23,26,8
4213,24/02/2018,23,46,15
4408,24/02/2018,1,17,6
4659,24/02/2018,18,26,15
4780,24/02/2018,9,6,16
5103,24/02/2018,17,23,8
5194,24/02/2018,11,46,12
5228,24/02/2018,16,36,2
5229,24/02/2018,25,6,15
5912,24/02/2018,8,14,16
6312,24/02/2018,1,33,17
6400,24/02/2018,3,38,8
6440,24/02/2018,22,21,1
6602,24/02/2018,1,30,15
6668,24/02/2018,8,27,15
6714,24/02/2018,4,23,12
6881,24/02/2018,9,2,2
6938,24/02/2018,3,45,7
7336,24/02/2018,21,26,15
7711,24/02/2018,4,1,11
7798,24/02/2018,4,39,16
8064,24/02/2018,13,4,3
8287,24/02/2018,22,30,12
8634,24/02/2018,11,18,12
8971,24/02/2018,8,39,16
9323,24/02/2018,11,9,13
9423,24/02/2018,10,33,12
9452,24/02/2018,3,18,9
9507,24/02/2018,25,45,2
9681,24/02/2018,3,35,12
9814,24/02/2018,13,33,3
10327,24/02/2018,3,24,8
10373,24/02/2018,1,18,9
10379,24/02/2018,11,25,15
10878,24/02/2018,13,46,6
10905,24/02/2018,3,46,8
10906,24/02/2018,9,4,5
10961,24/02/2018,13,28,15
11000,24/02/2018,1,7,2
11118,24/02/2018,4,16,16
11683,24/02/2018,9,19,3
11705,24/02/2018,9,46,11
11774,24/02/2018,22,5,7
11826,24/02/2018,25,4,11
11894,24/02/2018,13,25,13
12210,24/02/2018,1,16,12
12224,24/02/2018,2,25,12
12390,24/02/2018,11,32,17
12766,24/02/2018,19,27,8
12847,24/02/2018,11,2,11
13082,24/02/2018,13,43,11
13201,24/02/2018,4,39,6
13341,24/02/2018,9,21,17
13533,24/02/2018,22,1,6
13600,24/02/2018,9,2,4
13760,24/02/2018,18,43,8
13900,24/02/2018,1,2,9
14061,24/02/2018,14,6,9
14110,24/02/2018,21,26,15
14247,24/02/2018,1,16,14
14311,24/02/2018,8,32,14
14372,24/02/2018,9,28,2
14552,24/02/2018,11,35,15
14581,24/02/2018,1,30,10
14592,24/02/2018,3,39,9
15084,24/02/2018,2,20,8
15090,24/02/2018,9,4,3
15291,24/02/2018,3,9,5
15300,24/02/2018,24,39,6
15365,24/02/2018,14,21,3
15757,24/02/2018,8,46,13
16301,24/02/2018,19,19,3
16350,24/02/2018,18,27,9
16366,24/02/2018,10,42,17
16547,24/02/2018,8,7,13
16703,24/02/2018,21,19,7
16843,24/02/2018,2,1,7
16983,24/02/2018,21,19,4
17172,24/02/2018,10,23,4
17197,24/02/2018,11,33,16
17443,24/02/2018,13,2,16
17489,24/02/2018,9,4,13
17531,24/02/2018,11,43,11
17803,24/02/2018,1,19,3
17862,24/02/2018,11,18,14
17954,24/02/2018,14,30,4
18139,24/02/2018,11,35,2
18196,24/02/2018,14,28,5
18539,24/02/2018,7,4,9
18556,24/02/2018,3,12,12
18700,24/02/2018,22,1,10
18872,24/02/2018,1,6,13
19232,24/02/2018,22,39,17
19331,24/02/2018,22,6,5
19855,24/02/2018,18,18,7
20126,24/02/2018,9,11,6
20381,24/02/2018,23,16,15
20597,24/02/2018,1,11,4
20734,24/02/2018,6,9,15
20758,24/02/2018,14,2,6
369,25/02/2018,1,1,4
4486,25/02/2018,21,7,15
4708,25/02/2018,17,16,4
4858,25/02/2018,15,28,14
4877,25/02/2018,7,46,9
5208,25/02/2018,17,19,17
5253,25/02/2018,19,26,6
5648,25/02/2018,4,29,12
6264,25/02/2018,4,42,13
7888,25/02/2018,8,47,4
8277,25/02/2018,3,2,5
8574,25/02/2018,7,1,4
9010,25/02/2018,23,3,2
9011,25/02/2018,11,2,8
9840,25/02/2018,23,2,2
10527,25/02/2018,19,46,10
11489,25/02/2018,25,33,10
12056,25/02/2018,21,23,7
12991,25/02/2018,1,6,2
13579,25/02/2018,8,6,17
15170,25/02/2018,1,11,7
15959,25/02/2018,21,23,16
16241,25/02/2018,13,23,11
17328,25/02/2018,9,45,15
18814,25/02/2018,9,47,15
18838,25/02/2018,23,7,14
18988,25/02/2018,16,25,5
19063,25/02/2018,18,2,13
19707,25/02/2018,18,7,10
20057,25/02/2018,19,23,7
20084,25/02/2018,2,47,16
20414,25/02/2018,11,33,14
20990,25/02/2018,9,23,6
21005,25/02/2018,20,25,1
135,26/02/2018,9,49,5
207,26/02/2018,9,16,4
303,26/02/2018,18,6,5
