order_index,order_date,product_index,customer_index,order_units
1757,01/04/2020,6,39,6
2165,01/04/2020,14,36,9
3660,01/04/2020,26,8,7
4428,01/04/2020,18,32,15
5030,01/04/2020,23,43,15
5130,01/04/2020,8,2,4
5182,01/04/2020,16,28,6
5372,01/04/2020,21,39,6
5523,01/04/2020,10,37,11
5966,01/04/2020,20,27,10
6312,01/04/2020,23,8,13
6510,01/04/2020,25,8,6
6612,01/04/2020,16,37,6
6785,01/04/2020,14,43,12
7497,01/04/2020,23,49,12
7881,01/04/2020,14,32,1
7939,01/04/2020,6,9,5
8096,01/04/2020,4,12,6
8665,01/04/2020,22,18,1
9187,01/04/2020,9,32,6
10010,01/04/2020,10,39,4
10662,01/04/2020,23,15,12
10826,01/04/2020,22,47,7
10966,01/04/2020,10,7,9
11193,01/04/2020,26,48,8
11268,01/04/2020,3,35,11
11509,01/04/2020,19,36,2
12782,01/04/2020,12,37,13
12875,01/04/2020,10,10,9
12888,01/04/2020,16,16,8
13113,01/04/2020,23,7,5
14147,01/04/2020,26,46,5
14544,01/04/2020,23,35,11
14771,01/04/2020,21,27,1
14814,01/04/2020,17,17,13
15196,01/04/2020,15,43,3
15331,01/04/2020,9,16,4
15413,01/04/2020,5,35,14
16048,01/04/2020,5,9,17
16136,01/04/2020,14,39,1
16166,01/04/2020,21,14,13
16828,01/04/2020,21,35,16
17447,01/04/2020,25,2,7
17566,01/04/2020,18,2,9
17741,01/04/2020,4,18,14
17802,01/04/2020,9,2,1
17904,01/04/2020,4,14,3
17956,01/04/2020,15,37,3
18086,01/04/2020,26,43,11
18476,01/04/2020,11,35,5
18650,01/04/2020,3,8,15
19296,01/04/2020,6,43,3
19564,01/04/2020,15,23,7
19664,01/04/2020,6,44,5
19803,01/04/2020,23,23,10
21124,01/04/2020,21,18,7
21823,01/04/2020,26,3,14
21865,01/04/2020,9,44,10
22186,01/04/2020,10,39,17
22351,01/04/2020,18,41,4
22459,01/04/2020,23,46,3
22755,01/04/2020,20,49,5
22864,01/04/2020,10,17,11
23150,01/04/2020,16,39,7
23220,01/04/2020,15,5,7
23610,01/04/2020,8,45,15
24005,01/04/2020,6,11,11
24145,01/04/2020,14,27,17
113,02/04/2020,14,44,17
180,02/04/2020,17,23,17
202,02/04/2020,19,4,1
521,02/04/2020,15,2,2
544,02/04/2020,23,14,2
683,02/04/2020,26,20,11
833,02/04/2020,9,49,6
1273,02/04/2020,21,44,6
1294,02/04/2020,11,8,4
1576,02/04/2020,25,9,10
1678,02/04/2020,12,41,1
1927,02/04/2020,20,45,16
2190,02/04/2020,19,27,16
2355,02/04/2020,22,12,15
3100,02/04/2020,5,22,5
3681,02/04/2020,6,38,7
4383,02/04/2020,5,13,17
4439,02/04/2020,14,7,6
4663,02/04/2020,16,36,11
4819,02/04/2020,7,30,4
4958,02/04/2020,20,23,4
5014,02/04/2020,6,20,5
5166,02/04/2020,20,7,1
5751,02/04/2020,15,36,1
5840,02/04/2020,4,16,11
5847,02/04/2020,22,22,8
6355,02/04/2020,16,48,12
6722,02/04/2020,16,40,15
7300,02/04/2020,5,2,15
7971,02/04/2020,25,36,11
8913,02/04/2020,3,24,16
8918,02/04/2020,16,16,2
9018,02/04/2020,7,43,6
9494,02/04/2020,12,41,7
9520,02/04/2020,4,9,4
9723,02/04/2020,10,30,3
9854,02/04/2020,6,27,12
10068,02/04/2020,7,49,5
10333,02/04/2020,26,40,6
10581,02/04/2020,2,49,3
10653,02/04/2020,23,32,9
11088,02/04/2020,5,32,3
11538,02/04/2020,23,18,4
11708,02/04/2020,5,39,11
12126,02/04/2020,3,41,14
12299,02/04/2020,9,39,2
12355,02/04/2020,5,16,6
12508,02/04/2020,3,31,2
13107,02/04/2020,3,4,2
13119,02/04/2020,6,49,10
13581,02/04/2020,21,8,5
14037,02/04/2020,6,7,4
14176,02/04/2020,2,28,17
14612,02/04/2020,16,12,17
14615,02/04/2020,3,35,8
14641,02/04/2020,6,48,4
15077,02/04/2020,3,23,4
15141,02/04/2020,2,32,11
15305,02/04/2020,5,27,7
15427,02/04/2020,17,16,1
16710,02/04/2020,22,7,15
17007,02/04/2020,6,30,4
17223,02/04/2020,6,9,8
17591,02/04/2020,8,17,2
18691,02/04/2020,14,20,4
18960,02/04/2020,4,16,1
19072,02/04/2020,22,49,4
20034,02/04/2020,23,5,9
20685,02/04/2020,16,12,6
20765,02/04/2020,13,7,13
20850,02/04/2020,3,39,13
20989,02/04/2020,6,49,16
21211,02/04/2020,8,17,13
21316,02/04/2020,14,11,5
21793,02/04/2020,3,21,7
22699,02/04/2020,14,9,3
23115,02/04/2020,22,14,11
23304,02/04/2020,6,25,1
23805,02/04/2020,14,49,11
38,03/04/2020,23,8,16
196,03/04/2020,3,27,12
875,03/04/2020,7,31,4
1329,03/04/2020,20,43,16
1518,03/04/2020,23,18,10
1852,03/04/2020,21,10,5
2042,03/04/2020,10,27,9
2599,03/04/2020,16,41,12
3672,03/04/2020,16,46,11
3712,03/04/2020,10,37,4
4080,03/04/2020,6,14,12
5962,03/04/2020,12,44,12
6736,03/04/2020,15,32,3
6831,03/04/2020,23,5,5
6894,03/04/2020,14,46,7
6898,03/04/2020,19,9,11
6958,03/04/2020,18,4,15
7328,03/04/2020,25,23,6
7887,03/04/2020,26,31,7
9041,03/04/2020,21,32,13
9042,03/04/2020,17,45,6
9192,03/04/2020,10,32,15
9427,03/04/2020,20,36,6
9543,03/04/2020,10,35,16
9797,03/04/2020,12,36,2
10360,03/04/2020,21,1,8
11739,03/04/2020,6,43,4
11793,03/04/2020,20,12,7
11963,03/04/2020,4,12,8
13578,03/04/2020,17,16,2
13622,03/04/2020,3,10,17
14628,03/04/2020,4,41,4
14844,03/04/2020,7,39,11
14912,03/04/2020,4,14,12
15586,03/04/2020,3,10,6
15638,03/04/2020,22,35,10
16155,03/04/2020,22,14,12
16294,03/04/2020,25,18,13
16295,03/04/2020,6,49,5
16344,03/04/2020,19,34,10
16454,03/04/2020,8,10,12
16590,03/04/2020,4,35,13
16904,03/04/2020,10,20,10
17123,03/04/2020,26,9,2
17190,03/04/2020,21,36,17
17623,03/04/2020,23,7,10
17806,03/04/2020,16,11,17
18008,03/04/2020,12,49,6
18866,03/04/2020,9,37,10
19478,03/04/2020,26,38,9
19532,03/04/2020,26,21,13
19620,03/04/2020,8,14,2
19710,03/04/2020,14,31,1
19850,03/04/2020,18,9,15
19983,03/04/2020,10,28,9
20235,03/04/2020,26,16,3
20325,03/04/2020,26,49,8
21157,03/04/2020,19,49,16
22837,03/04/2020,8,37,16
23383,03/04/2020,21,40,1
23423,03/04/2020,8,49,6
938,04/04/2020,12,13,10
1687,04/04/2020,4,8,6
1720,04/04/2020,17,16,17
1747,04/04/2020,23,43,3
2318,04/04/2020,3,7,2
2534,04/04/2020,25,7,4
2544,04/04/2020,3,37,15
2580,04/04/2020,23,2,5
2650,04/04/2020,23,7,5
2685,04/04/2020,21,10,4
3125,04/04/2020,25,2,2
3526,04/04/2020,16,18,3
3703,04/04/2020,19,11,12
3890,04/04/2020,23,49,15
4159,04/04/2020,14,22,8
4273,04/04/2020,16,35,13
4470,04/04/2020,12,22,10
4860,04/04/2020,9,35,6
5203,04/04/2020,26,2,17
5296,04/04/2020,26,2,8
5525,04/04/2020,26,38,8
5624,04/04/2020,21,9,1
5688,04/04/2020,21,10,7
6296,04/04/2020,22,12,2
6617,04/04/2020,16,18,11
6965,04/04/2020,6,41,5
7028,04/04/2020,3,21,14
7068,04/04/2020,10,36,8
7576,04/04/2020,24,15,11
7919,04/04/2020,26,13,11
7985,04/04/2020,21,27,8
8086,04/04/2020,18,23,16
8125,04/04/2020,17,9,14
8451,04/04/2020,3,37,17
9085,04/04/2020,22,7,10
9088,04/04/2020,6,24,15
9247,04/04/2020,15,14,7
9374,04/04/2020,13,47,2
9636,04/04/2020,3,14,17
9845,04/04/2020,2,10,7
9996,04/04/2020,5,28,10
10135,04/04/2020,23,35,11
10189,04/04/2020,6,15,8
10198,04/04/2020,9,5,10
10746,04/04/2020,21,36,9
10944,04/04/2020,6,10,17
10963,04/04/2020,13,5,13
11324,04/04/2020,16,18,1
11416,04/04/2020,18,5,8
11568,04/04/2020,18,32,6
11721,04/04/2020,19,10,14
11900,04/04/2020,16,32,15
11954,04/04/2020,16,4,10
12070,04/04/2020,7,20,17
12376,04/04/2020,23,5,14
12441,04/04/2020,25,5,3
12549,04/04/2020,23,2,10
13420,04/04/2020,26,23,4
13897,04/04/2020,14,16,6
14127,04/04/2020,25,43,11
14379,04/04/2020,21,4,8
14485,04/04/2020,15,8,13
14579,04/04/2020,21,49,10
14748,04/04/2020,25,14,16
15614,04/04/2020,3,23,17
15871,04/04/2020,6,36,15
15938,04/04/2020,22,10,10
16116,04/04/2020,10,46,14
16464,04/04/2020,26,41,15
16549,04/04/2020,25,39,10
16780,04/04/2020,5,28,13
17907,04/04/2020,21,27,17
17915,04/04/2020,15,28,3
18016,04/04/2020,25,38,17
18138,04/04/2020,22,37,6
18142,04/04/2020,23,44,14
18472,04/04/2020,3,4,14
18648,04/04/2020,6,9,13
18903,04/04/2020,25,20,17
18926,04/04/2020,3,43,2
18977,04/04/2020,23,43,13
19034,04/04/2020,5,30,1
19048,04/04/2020,11,49,16
19094,04/04/2020,9,45,1
19221,04/04/2020,16,23,1
19278,04/04/2020,24,21,4
19369,04/04/2020,9,16,16
19406,04/04/2020,21,32,3
19409,04/04/2020,15,16,10
19560,04/04/2020,9,21,9
20163,04/04/2020,20,10,16
20290,04/04/2020,8,39,11
20301,04/04/2020,8,36,14
20520,04/04/2020,21,15,1
21150,04/04/2020,22,20,16
21177,04/04/2020,13,23,17
21483,04/04/2020,18,22,13
21839,04/04/2020,14,18,14
22784,04/04/2020,25,31,12
22890,04/04/2020,6,37,9
23408,04/04/2020,9,49,5
23731,04/04/2020,21,14,13
24062,04/04/2020,9,37,17
24406,04/04/2020,20,30,5
24579,04/04/2020,16,23,2
24580,04/04/2020,25,7,1
15,05/04/2020,11,23,11
31,05/04/2020,23,14,1
93,05/04/2020,23,37,2
101,05/04/2020,6,19,17
400,05/04/2020,22,43,4
456,05/04/2020,23,5,13
891,05/04/2020,21,9,6
934,05/04/2020,6,47,2
939,05/04/2020,12,38,8
1779,05/04/2020,10,19,1
2436,05/04/2020,14,37,3
3158,05/04/2020,9,14,11
3908,05/04/2020,15,16,3
4257,05/04/2020,6,34,13
4278,05/04/2020,8,28,2
4320,05/04/2020,25,36,11
4681,05/04/2020,12,42,16
5100,05/04/2020,10,46,13
5347,05/04/2020,6,8,5
6405,05/04/2020,10,20,13
6494,05/04/2020,18,43,16
6518,05/04/2020,10,45,3
6735,05/04/2020,21,23,4
6941,05/04/2020,10,39,13
7031,05/04/2020,23,19,15
7088,05/04/2020,6,19,3
7165,05/04/2020,14,8,9
8045,05/04/2020,26,36,7
8094,05/04/2020,26,23,10
8311,05/04/2020,14,28,1
8365,05/04/2020,10,4,3
8706,05/04/2020,19,11,3
8933,05/04/2020,23,20,9
9080,05/04/2020,8,43,10
9942,05/04/2020,21,11,4
9946,05/04/2020,10,41,12
10105,05/04/2020,13,8,7
10299,05/04/2020,15,7,14
10612,05/04/2020,10,27,9
10723,05/04/2020,21,1,1
10948,05/04/2020,18,35,14
11150,05/04/2020,21,43,14
11252,05/04/2020,20,11,8
11462,05/04/2020,6,36,15
11694,05/04/2020,22,7,4
11719,05/04/2020,6,14,14
12277,05/04/2020,14,10,12
12573,05/04/2020,10,27,1
12828,05/04/2020,5,9,5
12942,05/04/2020,16,37,5
13063,05/04/2020,6,35,6
13220,05/04/2020,9,36,8
13371,05/04/2020,13,47,13
13815,05/04/2020,17,23,15
14025,05/04/2020,21,37,9
14383,05/04/2020,17,41,15
15472,05/04/2020,25,45,7
16267,05/04/2020,21,4,7
16580,05/04/2020,17,45,5
16662,05/04/2020,16,49,13
16886,05/04/2020,9,46,8
17167,05/04/2020,20,16,3
17177,05/04/2020,23,40,9
17234,05/04/2020,9,21,13
17689,05/04/2020,23,45,14
18274,05/04/2020,20,21,6
18455,05/04/2020,5,17,4
18844,05/04/2020,21,46,12
18878,05/04/2020,9,4,5
19210,05/04/2020,25,18,10
19294,05/04/2020,15,28,8
19627,05/04/2020,22,18,17
19668,05/04/2020,9,5,17
19732,05/04/2020,17,34,7
20012,05/04/2020,10,10,17
20626,05/04/2020,14,43,8
21577,05/04/2020,10,18,6
21606,05/04/2020,17,22,6
21754,05/04/2020,8,2,13
21977,05/04/2020,3,49,6
22962,05/04/2020,25,36,4
23459,05/04/2020,21,45,12
23761,05/04/2020,14,21,16
23998,05/04/2020,9,8,13
24432,05/04/2020,10,43,11
24448,05/04/2020,9,2,7
211,06/04/2020,25,23,8
1033,06/04/2020,12,35,1
2317,06/04/2020,6,28,8
4650,06/04/2020,14,49,14
4787,06/04/2020,16,37,4
5951,06/04/2020,26,49,7
6150,06/04/2020,17,18,16
6651,06/04/2020,7,47,12
7069,06/04/2020,10,48,4
7527,06/04/2020,15,23,9
8777,06/04/2020,3,41,10
8810,06/04/2020,8,31,17
8893,06/04/2020,7,37,14
10524,06/04/2020,16,20,9
11016,06/04/2020,23,17,13
11336,06/04/2020,22,2,15
11433,06/04/2020,9,12,7
11822,06/04/2020,3,14,1
14186,06/04/2020,12,16,8
15166,06/04/2020,15,41,2
15695,06/04/2020,12,8,17
16288,06/04/2020,18,25,3
17163,06/04/2020,4,31,5
18231,06/04/2020,3,32,17
18440,06/04/2020,18,34,16
18944,06/04/2020,10,41,8
19317,06/04/2020,9,16,3
19635,06/04/2020,22,43,11
20957,06/04/2020,5,37,11
21014,06/04/2020,4,8,11
21222,06/04/2020,10,37,11
22143,06/04/2020,19,20,11
22964,06/04/2020,5,14,6
23030,06/04/2020,24,18,9
24006,06/04/2020,4,7,15
24163,06/04/2020,21,27,10
24328,06/04/2020,14,46,6
730,07/04/2020,9,2,10
1340,07/04/2020,16,23,2
1718,07/04/2020,22,27,3
2198,07/04/2020,18,5,1
2329,07/04/2020,7,13,4
2502,07/04/2020,5,8,11
2949,07/04/2020,4,11,10
3154,07/04/2020,2,35,2
3426,07/04/2020,26,39,7
3470,07/04/2020,1,8,9
4412,07/04/2020,23,9,2
4511,07/04/2020,11,16,7
5789,07/04/2020,21,41,16
6349,07/04/2020,20,17,7
6390,07/04/2020,6,10,10
7271,07/04/2020,7,22,11
7739,07/04/2020,18,35,7
7861,07/04/2020,1,7,7
7989,07/04/2020,5,32,4
8463,07/04/2020,23,10,4
8497,07/04/2020,7,19,6
9277,07/04/2020,22,21,11
9469,07/04/2020,7,16,2
9522,07/04/2020,10,2,16
9558,07/04/2020,12,41,13
9745,07/04/2020,18,10,11
10055,07/04/2020,15,35,5
10208,07/04/2020,16,41,6
10500,07/04/2020,22,36,12
11046,07/04/2020,10,21,17
11641,07/04/2020,15,43,15
11962,07/04/2020,22,16,13
12105,07/04/2020,3,17,11
12116,07/04/2020,15,49,8
12338,07/04/2020,10,5,13
12960,07/04/2020,8,8,17
13821,07/04/2020,11,36,17
14271,07/04/2020,9,4,16
15192,07/04/2020,17,15,12
15292,07/04/2020,10,34,8
15471,07/04/2020,23,37,16
15519,07/04/2020,9,19,16
16032,07/04/2020,16,36,8
17265,07/04/2020,3,18,3
17556,07/04/2020,10,43,6
17753,07/04/2020,16,7,16
18007,07/04/2020,23,27,4
18129,07/04/2020,16,9,5
18544,07/04/2020,4,48,12
18774,07/04/2020,26,40,7
19002,07/04/2020,19,36,10
19223,07/04/2020,21,44,13
19546,07/04/2020,7,18,11
19802,07/04/2020,3,35,1
19970,07/04/2020,23,46,5
20082,07/04/2020,9,18,11
20180,07/04/2020,12,4,6
20231,07/04/2020,17,37,2
20306,07/04/2020,10,29,5
20508,07/04/2020,26,37,8
21295,07/04/2020,11,44,7
21322,07/04/2020,20,36,3
21542,07/04/2020,6,41,11
21581,07/04/2020,25,5,17
21617,07/04/2020,6,22,17
21672,07/04/2020,6,39,4
21926,07/04/2020,3,4,10
22138,07/04/2020,3,45,13
22396,07/04/2020,23,13,14
22816,07/04/2020,6,32,15
22836,07/04/2020,16,16,5
23055,07/04/2020,16,31,2
23167,07/04/2020,26,49,4
23233,07/04/2020,7,29,8
23345,07/04/2020,9,32,16
23478,07/04/2020,16,14,12
23677,07/04/2020,21,25,1
23768,07/04/2020,3,28,4
24198,07/04/2020,20,18,16
24572,07/04/2020,14,8,11
498,08/04/2020,23,20,8
921,08/04/2020,26,7,1
1778,08/04/2020,21,40,9
1816,08/04/2020,8,5,8
1842,08/04/2020,21,4,8
2105,08/04/2020,9,16,13
2530,08/04/2020,6,42,12
2952,08/04/2020,6,32,4
2957,08/04/2020,12,20,9
3121,08/04/2020,12,40,10
3320,08/04/2020,3,37,7
3476,08/04/2020,21,23,16
3892,08/04/2020,9,24,8
4127,08/04/2020,9,10,4
4510,08/04/2020,17,49,17
4978,08/04/2020,17,49,9
5326,08/04/2020,22,28,9
7414,08/04/2020,6,39,12
7606,08/04/2020,16,17,13
8138,08/04/2020,9,40,16
9200,08/04/2020,9,16,8
9252,08/04/2020,9,32,13
9291,08/04/2020,23,49,6
9405,08/04/2020,17,35,15
9589,08/04/2020,9,13,4
9949,08/04/2020,12,8,15
10601,08/04/2020,2,38,13
10961,08/04/2020,4,21,14
11638,08/04/2020,6,45,14
12316,08/04/2020,25,18,4
12838,08/04/2020,15,10,13
13244,08/04/2020,23,23,3
13490,08/04/2020,15,44,15
13931,08/04/2020,22,5,13
14005,08/04/2020,20,36,4
14040,08/04/2020,8,28,12
14235,08/04/2020,19,11,10
14301,08/04/2020,10,5,13
14351,08/04/2020,7,32,2
14687,08/04/2020,24,44,8
14845,08/04/2020,21,18,1
14891,08/04/2020,5,28,3
15939,08/04/2020,14,4,15
16649,08/04/2020,3,8,11
16729,08/04/2020,14,43,11
17229,08/04/2020,9,25,13
17290,08/04/2020,8,19,12
17342,08/04/2020,5,2,3
17905,08/04/2020,3,18,17
18750,08/04/2020,6,7,2
19095,08/04/2020,3,39,14
19555,08/04/2020,21,36,4
19842,08/04/2020,21,32,14
20066,08/04/2020,6,23,11
20181,08/04/2020,23,9,14
20601,08/04/2020,23,5,11
20913,08/04/2020,6,35,1
20940,08/04/2020,10,5,10
21471,08/04/2020,3,37,8
21886,08/04/2020,23,26,16
22812,08/04/2020,21,46,16
22971,08/04/2020,10,36,7
23634,08/04/2020,4,7,9
23971,08/04/2020,5,46,1
24017,08/04/2020,8,37,1
24211,08/04/2020,3,19,6
24446,08/04/2020,9,25,11
22231,09/04/2020,26,4,1
228,10/04/2020,11,20,11
370,10/04/2020,6,14,14
587,10/04/2020,8,48,9
1022,10/04/2020,23,15,17
1127,10/04/2020,8,48,11
1132,10/04/2020,23,20,1
1189,10/04/2020,9,49,12
1274,10/04/2020,9,27,9
1695,10/04/2020,21,41,1
2664,10/04/2020,19,49,4
2696,10/04/2020,9,9,3
2786,10/04/2020,16,14,13
3017,10/04/2020,14,16,14
3264,10/04/2020,23,28,3
3622,10/04/2020,16,23,2
3770,10/04/2020,25,23,6
3942,10/04/2020,6,9,12
4077,10/04/2020,14,21,6
4831,10/04/2020,16,49,15
4961,10/04/2020,7,37,10
5257,10/04/2020,15,2,7
5442,10/04/2020,10,37,10
5473,10/04/2020,23,40,2
5725,10/04/2020,21,20,6
6060,10/04/2020,18,35,4
6074,10/04/2020,19,10,8
6239,10/04/2020,10,44,17
6316,10/04/2020,4,12,16
6323,10/04/2020,16,9,16
6569,10/04/2020,11,48,1
6752,10/04/2020,15,28,11
7090,10/04/2020,24,2,14
7188,10/04/2020,7,43,2
7247,10/04/2020,4,10,3
7476,10/04/2020,21,37,6
7540,10/04/2020,14,28,2
8254,10/04/2020,3,14,8
8298,10/04/2020,23,10,17
8362,10/04/2020,16,49,8
8425,10/04/2020,8,28,11
8444,10/04/2020,5,18,7
8531,10/04/2020,3,8,2
8847,10/04/2020,20,48,12
9062,10/04/2020,6,16,1
9063,10/04/2020,6,38,13
9317,10/04/2020,23,32,16
9413,10/04/2020,12,28,1
9562,10/04/2020,25,12,2
9565,10/04/2020,21,2,7
9772,10/04/2020,23,47,11
9881,10/04/2020,15,4,14
9989,10/04/2020,17,5,7
10061,10/04/2020,4,46,3
10606,10/04/2020,11,2,6
10861,10/04/2020,14,9,1
11696,10/04/2020,19,40,3
11729,10/04/2020,26,19,13
12161,10/04/2020,16,9,11
12362,10/04/2020,22,32,9
12756,10/04/2020,16,43,2
12866,10/04/2020,10,4,10
13333,10/04/2020,14,13,15
13367,10/04/2020,6,23,8
13975,10/04/2020,21,41,14
14035,10/04/2020,10,41,15
14054,10/04/2020,21,45,3
14060,10/04/2020,4,10,15
14468,10/04/2020,16,43,17
14518,10/04/2020,10,37,14
14918,10/04/2020,16,47,17
14945,10/04/2020,8,32,16
15004,10/04/2020,21,35,15
15406,10/04/2020,6,45,1
16239,10/04/2020,7,48,14
16569,10/04/2020,23,7,2
16761,10/04/2020,3,40,3
16823,10/04/2020,16,23,9
17611,10/04/2020,21,27,10
18078,10/04/2020,11,9,13
18112,10/04/2020,8,32,9
18115,10/04/2020,5,19,10
18787,10/04/2020,15,37,4
18991,10/04/2020,18,28,17
19456,10/04/2020,6,34,17
19541,10/04/2020,23,32,14
19581,10/04/2020,20,23,7
19585,10/04/2020,5,5,8
19692,10/04/2020,16,23,2
20901,10/04/2020,10,44,4
21695,10/04/2020,26,32,13
21763,10/04/2020,3,14,16
21796,10/04/2020,20,9,14
21885,10/04/2020,19,49,5
21924,10/04/2020,22,41,2
22227,10/04/2020,12,35,13
22266,10/04/2020,22,8,4
22555,10/04/2020,21,21,16
23264,10/04/2020,21,26,6
23728,10/04/2020,22,37,11
23909,10/04/2020,24,11,3
24078,10/04/2020,17,40,7
24097,10/04/2020,24,35,9
24466,10/04/2020,16,35,9
503,11/04/2020,7,13,16
1517,11/04/2020,20,9,3
2376,11/04/2020,3,36,12
2766,11/04/2020,23,37,15
3061,11/04/2020,14,44,4
3486,11/04/2020,5,36,7
4070,11/04/2020,16,20,12
4157,11/04/2020,24,25,9
5078,11/04/2020,16,27,13
5764,11/04/2020,23,14,2
6194,11/04/2020,22,26,11
7057,11/04/2020,23,28,3
10029,11/04/2020,16,23,1
13469,11/04/2020,9,29,13
14247,11/04/2020,22,37,14
17609,11/04/2020,6,36,4
18004,11/04/2020,11,26,4
19599,11/04/2020,3,20,11
19755,11/04/2020,18,20,15
19807,11/04/2020,8,37,10
20001,11/04/2020,3,46,4
20123,11/04/2020,12,10,12
20964,11/04/2020,8,16,15
21465,11/04/2020,3,4,13
22168,11/04/2020,6,16,2
22307,11/04/2020,21,21,6
23209,11/04/2020,21,4,11
24365,11/04/2020,22,49,8
24553,11/04/2020,3,21,11
130,12/04/2020,15,8,2
403,12/04/2020,9,20,14
1323,12/04/2020,15,37,12
1442,12/04/2020,16,32,1
2010,12/04/2020,12,40,6
2253,12/04/2020,6,4,1
2543,12/04/2020,14,39,10
3185,12/04/2020,15,27,15
3544,12/04/2020,17,22,5
3754,12/04/2020,14,9,8
3768,12/04/2020,7,41,16
3957,12/04/2020,22,34,12
4093,12/04/2020,6,19,16
4613,12/04/2020,21,31,6
5379,12/04/2020,25,11,3
6085,12/04/2020,7,16,12
6347,12/04/2020,22,17,16
6740,12/04/2020,8,13,14
6795,12/04/2020,21,27,8
6856,12/04/2020,26,41,17
7131,12/04/2020,10,27,15
7315,12/04/2020,6,26,4
7640,12/04/2020,23,23,8
7785,12/04/2020,14,14,2
8015,12/04/2020,10,36,12
8886,12/04/2020,14,23,5
9073,12/04/2020,7,10,16
9571,12/04/2020,22,18,9
9669,12/04/2020,21,46,8
10170,12/04/2020,22,23,2
10472,12/04/2020,4,18,10
10658,12/04/2020,8,7,3
10857,12/04/2020,8,32,5
11287,12/04/2020,17,23,3
12065,12/04/2020,9,36,2
12219,12/04/2020,21,12,14
12507,12/04/2020,9,23,10
12622,12/04/2020,5,4,15
12667,12/04/2020,18,12,11
13049,12/04/2020,10,9,10
13353,12/04/2020,25,4,6
13530,12/04/2020,10,4,11
13704,12/04/2020,14,8,9
14226,12/04/2020,20,23,11
14246,12/04/2020,26,28,10
14901,12/04/2020,20,27,1
15111,12/04/2020,4,19,8
15230,12/04/2020,15,20,9
15581,12/04/2020,10,20,6
15885,12/04/2020,18,14,8
16008,12/04/2020,13,32,10
16025,12/04/2020,22,38,12
16118,12/04/2020,20,7,12
16146,12/04/2020,11,8,11
16251,12/04/2020,3,16,3
16395,12/04/2020,9,49,2
16896,12/04/2020,15,41,17
17119,12/04/2020,6,21,1
17813,12/04/2020,10,48,3
17817,12/04/2020,9,8,7
18080,12/04/2020,9,23,5
18226,12/04/2020,3,46,6
18517,12/04/2020,14,18,7
19249,12/04/2020,6,20,12
19519,12/04/2020,8,34,10
19590,12/04/2020,8,39,3
19693,12/04/2020,16,25,6
19951,12/04/2020,5,2,2
20030,12/04/2020,15,7,16
20496,12/04/2020,5,23,10
20732,12/04/2020,20,49,8
20862,12/04/2020,22,35,10
20908,12/04/2020,3,15,13
21011,12/04/2020,23,47,5
21183,12/04/2020,18,41,5
22040,12/04/2020,14,13,3
22055,12/04/2020,21,36,2
22072,12/04/2020,4,49,8
22190,12/04/2020,4,4,13
22290,12/04/2020,17,44,13
22443,12/04/2020,17,14,1
22484,12/04/2020,4,47,7
23023,12/04/2020,6,5,17
23226,12/04/2020,10,48,14
23884,12/04/2020,9,12,3
23939,12/04/2020,6,19,9
23988,12/04/2020,23,16,11
24034,12/04/2020,6,46,12
24276,12/04/2020,3,32,2
91,13/04/2020,22,23,15
111,13/04/2020,17,35,5
340,13/04/2020,15,4,3
376,13/04/2020,4,42,14
1143,13/04/2020,15,19,9
2103,13/04/2020,3,28,2
2536,13/04/2020,23,27,2
3014,13/04/2020,23,22,14
4265,13/04/2020,23,40,7
4667,13/04/2020,8,36,4
4948,13/04/2020,23,38,14
5344,13/04/2020,21,10,17
6034,13/04/2020,22,47,8
6342,13/04/2020,16,37,10
6821,13/04/2020,9,18,17
7111,13/04/2020,14,10,15
7325,13/04/2020,6,16,16
8024,13/04/2020,9,9,14
8443,13/04/2020,3,5,13
8484,13/04/2020,6,10,1
8993,13/04/2020,16,5,10
9050,13/04/2020,20,45,16
11001,13/04/2020,16,8,12
11642,13/04/2020,23,1,9
11860,13/04/2020,15,31,4
11914,13/04/2020,22,38,13
12035,13/04/2020,7,18,10
12654,13/04/2020,19,19,6
12668,13/04/2020,8,32,6
12840,13/04/2020,25,18,7
14432,13/04/2020,22,48,12
15423,13/04/2020,6,19,16
15571,13/04/2020,15,11,15
15989,13/04/2020,10,31,6
16103,13/04/2020,24,39,4
16397,13/04/2020,5,41,5
16626,13/04/2020,18,18,6
16627,13/04/2020,7,48,16
16667,13/04/2020,16,21,15
17028,13/04/2020,6,4,14
17093,13/04/2020,23,39,10
17398,13/04/2020,26,36,5
17592,13/04/2020,6,23,12
17958,13/04/2020,11,31,5
18360,13/04/2020,4,4,5
18485,13/04/2020,3,46,17
20129,13/04/2020,4,15,12
20305,13/04/2020,22,45,12
20395,13/04/2020,8,36,13
20813,13/04/2020,16,49,6
21522,13/04/2020,21,21,15
21943,13/04/2020,7,23,4
22974,13/04/2020,8,32,16
23845,13/04/2020,17,39,17
23896,13/04/2020,22,11,13
263,14/04/2020,23,41,4
1213,14/04/2020,24,7,5
1288,14/04/2020,2,28,4
1566,14/04/2020,25,19,15
1787,14/04/2020,8,23,4
1828,14/04/2020,7,40,1
2817,14/04/2020,23,10,17
3250,14/04/2020,9,8,4
4638,14/04/2020,23,13,16
5081,14/04/2020,7,22,15
5635,14/04/2020,16,39,16
5995,14/04/2020,17,41,3
7259,14/04/2020,6,46,2
8835,14/04/2020,11,28,6
