order_index,order_date,product_index,customer_index,order_units
11297,22/03/2017,8,24,2
13674,22/03/2017,15,32,7
13859,22/03/2017,9,28,5
14113,22/03/2017,13,18,11
14185,22/03/2017,15,21,1
14618,22/03/2017,25,16,4
14787,22/03/2017,20,44,14
15634,22/03/2017,7,22,4
16125,22/03/2017,25,42,6
16386,22/03/2017,14,36,8
16551,22/03/2017,8,46,1
16718,22/03/2017,20,40,15
17771,22/03/2017,2,40,9
18718,22/03/2017,5,16,1
18748,22/03/2017,6,16,6
19101,22/03/2017,24,16,12
19371,22/03/2017,2,32,2
19633,22/03/2017,7,11,16
346,23/03/2017,13,7,10
398,23/03/2017,23,32,7
490,23/03/2017,25,5,10
494,23/03/2017,21,31,12
842,23/03/2017,6,37,6
857,23/03/2017,26,48,3
1136,23/03/2017,12,33,16
1170,23/03/2017,8,2,16
1417,23/03/2017,12,30,7
1450,23/03/2017,6,33,10
1672,23/03/2017,17,26,15
1827,23/03/2017,8,39,16
2197,23/03/2017,6,46,15
2407,23/03/2017,19,3,8
2412,23/03/2017,14,8,4
2496,23/03/2017,14,5,15
2647,23/03/2017,8,16,7
2658,23/03/2017,1,11,7
2663,23/03/2017,6,17,6
2977,23/03/2017,24,48,6
3213,23/03/2017,5,18,1
3563,23/03/2017,19,14,16
3632,23/03/2017,20,6,6
3784,23/03/2017,10,37,12
3899,23/03/2017,25,6,6
3976,23/03/2017,25,38,9
4076,23/03/2017,20,17,2
4103,23/03/2017,5,39,6
4409,23/03/2017,24,28,5
4543,23/03/2017,4,16,9
4892,23/03/2017,25,11,11
5309,23/03/2017,4,15,15
5339,23/03/2017,6,16,4
5625,23/03/2017,1,18,12
6122,23/03/2017,24,18,11
6439,23/03/2017,8,24,16
6613,23/03/2017,25,8,14
6617,23/03/2017,15,5,13
6636,23/03/2017,8,30,7
6660,23/03/2017,22,22,1
7142,23/03/2017,14,17,16
7159,23/03/2017,9,18,13
7185,23/03/2017,19,16,4
7275,23/03/2017,10,27,6
7363,23/03/2017,15,49,5
7566,23/03/2017,22,28,15
7892,23/03/2017,26,48,8
7895,23/03/2017,25,28,17
8061,23/03/2017,22,24,17
8195,23/03/2017,7,30,5
8293,23/03/2017,12,44,15
8962,23/03/2017,20,42,17
9005,23/03/2017,20,12,16
9056,23/03/2017,7,37,10
9103,23/03/2017,17,40,5
9333,23/03/2017,6,30,11
9453,23/03/2017,25,17,4
9794,23/03/2017,6,36,5
9921,23/03/2017,5,42,6
10168,23/03/2017,8,6,17
10339,23/03/2017,24,9,8
10687,23/03/2017,14,43,4
11318,23/03/2017,17,39,15
12118,23/03/2017,14,18,5
12149,23/03/2017,6,12,5
12323,23/03/2017,19,25,1
12706,23/03/2017,7,47,5
12719,23/03/2017,5,47,8
12750,23/03/2017,8,42,11
12755,23/03/2017,9,30,14
13242,23/03/2017,14,32,5
13413,23/03/2017,23,42,17
13865,23/03/2017,8,17,13
14196,23/03/2017,2,3,5
15005,23/03/2017,12,7,17
15201,23/03/2017,24,3,7
15239,23/03/2017,15,27,4
15255,23/03/2017,7,2,6
15363,23/03/2017,20,22,2
15364,23/03/2017,9,18,15
15661,23/03/2017,8,48,15
15836,23/03/2017,10,37,6
15851,23/03/2017,20,16,6
16197,23/03/2017,2,11,5
16253,23/03/2017,5,39,13
16863,23/03/2017,12,18,11
16933,23/03/2017,25,22,4
16937,23/03/2017,15,48,13
17006,23/03/2017,15,49,2
17168,23/03/2017,22,39,10
17543,23/03/2017,19,14,7
17568,23/03/2017,25,13,13
17614,23/03/2017,13,2,12
17702,23/03/2017,25,16,6
17884,23/03/2017,6,12,14
18002,23/03/2017,13,36,4
18443,23/03/2017,14,25,7
18599,23/03/2017,23,9,13
18875,23/03/2017,9,46,7
18914,23/03/2017,2,22,13
19313,23/03/2017,25,13,15
19413,23/03/2017,6,46,14
19462,23/03/2017,19,8,15
19600,23/03/2017,14,43,11
19647,23/03/2017,6,11,3
19776,23/03/2017,6,43,10
19836,23/03/2017,6,5,6
20380,23/03/2017,21,43,5
21065,23/03/2017,24,13,10
21191,23/03/2017,5,2,9
21222,23/03/2017,13,24,10
21528,23/03/2017,8,13,10
21713,23/03/2017,13,6,8
22004,23/03/2017,12,13,14
22022,23/03/2017,14,1,12
22304,23/03/2017,15,2,8
22361,23/03/2017,25,13,14
373,24/03/2017,2,18,3
1084,24/03/2017,2,13,13
2523,24/03/2017,5,13,8
2563,24/03/2017,20,49,9
4302,24/03/2017,13,43,11
4447,24/03/2017,20,47,11
4495,24/03/2017,19,48,12
7854,24/03/2017,6,28,11
7905,24/03/2017,5,36,17
8970,24/03/2017,26,6,4
10126,24/03/2017,15,32,10
11120,24/03/2017,12,11,1
11509,24/03/2017,15,16,3
11950,24/03/2017,7,13,13
14836,24/03/2017,19,11,5
16993,24/03/2017,5,36,4
17380,24/03/2017,7,24,15
18472,24/03/2017,17,30,4
18540,24/03/2017,14,31,8
18601,24/03/2017,20,14,3
18625,24/03/2017,14,3,11
20736,24/03/2017,20,47,4
21003,24/03/2017,9,31,11
21774,24/03/2017,23,28,3
24,25/03/2017,23,30,13
692,25/03/2017,25,31,9
1058,25/03/2017,12,8,3
1651,25/03/2017,7,44,11
1706,25/03/2017,2,37,16
1855,25/03/2017,17,41,17
2566,25/03/2017,9,44,6
2664,25/03/2017,1,1,4
2670,25/03/2017,20,49,15
2736,25/03/2017,20,22,8
2772,25/03/2017,4,14,13
2964,25/03/2017,15,17,6
3388,25/03/2017,22,32,5
3565,25/03/2017,17,49,13
3727,25/03/2017,25,3,3
3750,25/03/2017,8,30,5
3958,25/03/2017,7,1,1
4098,25/03/2017,19,49,6
4204,25/03/2017,6,39,15
4688,25/03/2017,1,18,16
4744,25/03/2017,23,17,7
5279,25/03/2017,10,42,6
5355,25/03/2017,4,28,9
5683,25/03/2017,23,49,1
5772,25/03/2017,19,19,7
5977,25/03/2017,2,48,7
6283,25/03/2017,8,33,8
6394,25/03/2017,12,14,12
6482,25/03/2017,16,30,8
6755,25/03/2017,22,36,10
7109,25/03/2017,14,12,13
7120,25/03/2017,8,11,5
8127,25/03/2017,24,36,11
9218,25/03/2017,23,2,3
9262,25/03/2017,15,45,15
9277,25/03/2017,13,16,12
9389,25/03/2017,19,44,1
10639,25/03/2017,16,2,9
11093,25/03/2017,12,17,11
11523,25/03/2017,15,39,1
12244,25/03/2017,2,22,10
12824,25/03/2017,2,36,17
13135,25/03/2017,20,39,4
13525,25/03/2017,15,42,7
13840,25/03/2017,1,2,5
14220,25/03/2017,8,7,6
14478,25/03/2017,19,31,11
14574,25/03/2017,5,3,13
14877,25/03/2017,8,8,12
15195,25/03/2017,6,33,13
16008,25/03/2017,6,40,2
16148,25/03/2017,23,27,11
16637,25/03/2017,2,11,10
17752,25/03/2017,10,12,15
18769,25/03/2017,2,47,1
19596,25/03/2017,9,27,14
19888,25/03/2017,15,32,6
19891,25/03/2017,14,4,17
20428,25/03/2017,13,6,3
20559,25/03/2017,23,23,17
20689,25/03/2017,6,49,14
20854,25/03/2017,14,49,16
20966,25/03/2017,9,32,16
21181,25/03/2017,25,14,7
21940,25/03/2017,1,22,3
22329,25/03/2017,10,17,4
18,26/03/2017,15,22,8
55,26/03/2017,20,17,10
502,26/03/2017,22,39,8
824,26/03/2017,5,36,7
996,26/03/2017,7,7,5
1048,26/03/2017,4,18,3
1078,26/03/2017,7,19,13
1316,26/03/2017,15,49,15
1520,26/03/2017,10,48,2
1655,26/03/2017,5,46,3
1680,26/03/2017,6,16,13
1781,26/03/2017,10,40,3
1996,26/03/2017,20,37,1
2010,26/03/2017,15,12,17
2066,26/03/2017,2,18,8
2102,26/03/2017,19,49,10
2636,26/03/2017,25,17,12
2704,26/03/2017,20,21,15
3042,26/03/2017,6,40,16
3688,26/03/2017,15,27,7
3910,26/03/2017,15,47,5
4025,26/03/2017,9,1,17
4591,26/03/2017,12,19,14
4998,26/03/2017,4,18,15
5185,26/03/2017,20,5,13
5479,26/03/2017,4,2,2
5559,26/03/2017,24,12,8
5828,26/03/2017,6,21,3
6149,26/03/2017,12,24,6
6216,26/03/2017,19,14,6
6566,26/03/2017,23,23,7
6695,26/03/2017,9,13,11
6918,26/03/2017,5,45,3
7241,26/03/2017,15,18,17
7245,26/03/2017,9,39,16
7286,26/03/2017,7,15,9
7292,26/03/2017,20,49,8
7531,26/03/2017,4,34,15
7710,26/03/2017,10,2,6
7737,26/03/2017,12,42,11
7793,26/03/2017,10,6,1
8142,26/03/2017,18,24,7
8156,26/03/2017,8,16,6
8205,26/03/2017,6,49,3
8620,26/03/2017,10,5,1
9115,26/03/2017,10,46,16
9299,26/03/2017,8,13,8
9329,26/03/2017,5,13,5
9475,26/03/2017,15,6,17
9530,26/03/2017,3,22,8
9623,26/03/2017,13,14,7
9694,26/03/2017,22,2,1
9775,26/03/2017,9,25,4
9952,26/03/2017,26,31,7
10010,26/03/2017,7,29,4
10120,26/03/2017,15,12,8
10260,26/03/2017,8,7,2
10903,26/03/2017,5,17,16
10984,26/03/2017,20,14,14
11943,26/03/2017,17,49,2
12108,26/03/2017,19,42,7
12518,26/03/2017,9,22,11
12642,26/03/2017,15,14,8
12665,26/03/2017,22,48,14
12783,26/03/2017,5,30,2
12918,26/03/2017,23,46,8
13005,26/03/2017,12,21,8
13032,26/03/2017,14,20,4
13177,26/03/2017,17,45,2
13602,26/03/2017,15,32,2
13718,26/03/2017,19,32,10
13815,26/03/2017,14,45,1
13838,26/03/2017,8,13,6
13959,26/03/2017,22,24,16
14605,26/03/2017,22,21,15
14849,26/03/2017,20,13,3
14891,26/03/2017,2,31,5
14961,26/03/2017,2,49,1
15188,26/03/2017,20,49,15
15459,26/03/2017,7,40,2
15463,26/03/2017,6,37,7
15802,26/03/2017,23,48,10
16099,26/03/2017,7,36,11
16260,26/03/2017,14,43,2
16337,26/03/2017,5,16,11
16383,26/03/2017,6,48,2
16453,26/03/2017,22,2,1
16612,26/03/2017,8,13,3
16776,26/03/2017,20,32,17
16825,26/03/2017,26,42,12
17021,26/03/2017,19,15,9
17534,26/03/2017,15,2,6
17556,26/03/2017,10,24,17
17577,26/03/2017,14,49,4
18015,26/03/2017,8,28,12
18304,26/03/2017,20,22,2
18445,26/03/2017,19,11,8
18680,26/03/2017,12,43,17
19011,26/03/2017,7,24,14
19200,26/03/2017,22,42,13
19267,26/03/2017,15,32,4
19424,26/03/2017,12,46,12
19962,26/03/2017,8,12,17
20027,26/03/2017,20,39,3
20032,26/03/2017,19,13,13
20161,26/03/2017,25,6,8
20162,26/03/2017,9,30,1
20221,26/03/2017,15,48,4
20354,26/03/2017,16,18,4
20457,26/03/2017,13,6,6
20942,26/03/2017,20,44,10
21012,26/03/2017,2,40,2
21134,26/03/2017,1,16,1
21274,26/03/2017,20,14,8
21477,26/03/2017,9,21,9
21685,26/03/2017,5,14,17
21794,26/03/2017,9,7,8
21834,26/03/2017,20,44,12
22331,26/03/2017,15,27,17
492,27/03/2017,9,44,8
1420,27/03/2017,15,40,16
4064,27/03/2017,26,3,1
4113,27/03/2017,19,2,2
5110,27/03/2017,21,32,6
6881,27/03/2017,10,18,16
8639,27/03/2017,24,22,10
10156,27/03/2017,16,34,5
10934,27/03/2017,15,32,3
11856,27/03/2017,2,8,6
12029,27/03/2017,20,18,3
12471,27/03/2017,24,14,12
12676,27/03/2017,13,21,2
18222,27/03/2017,9,31,5
18416,27/03/2017,20,39,5
18627,27/03/2017,17,27,14
18730,27/03/2017,20,8,6
21004,27/03/2017,5,14,3
21072,27/03/2017,14,23,13
21343,27/03/2017,14,18,11
21929,27/03/2017,6,41,14
6307,28/03/2017,15,42,4
515,29/03/2017,16,26,16
834,29/03/2017,22,24,12
1526,29/03/2017,26,32,13
1911,29/03/2017,6,28,5
2316,29/03/2017,4,17,3
3552,29/03/2017,10,33,14
3596,29/03/2017,6,21,9
3861,29/03/2017,8,11,14
5068,29/03/2017,19,14,4
5087,29/03/2017,1,9,3
5305,29/03/2017,4,17,13
5521,29/03/2017,26,6,10
5745,29/03/2017,6,49,3
7270,29/03/2017,14,16,2
7688,29/03/2017,7,11,1
7709,29/03/2017,8,22,1
8097,29/03/2017,25,24,1
8552,29/03/2017,4,36,11
8946,29/03/2017,16,47,1
9275,29/03/2017,14,42,8
10023,29/03/2017,14,13,11
10231,29/03/2017,15,43,7
10439,29/03/2017,8,14,1
10484,29/03/2017,20,37,10
10692,29/03/2017,6,47,2
10728,29/03/2017,14,37,16
12265,29/03/2017,20,48,14
12421,29/03/2017,19,6,6
13117,29/03/2017,25,13,10
13149,29/03/2017,12,2,9
13272,29/03/2017,4,45,13
13675,29/03/2017,23,8,8
14465,29/03/2017,4,27,3
14624,29/03/2017,14,11,5
14668,29/03/2017,10,42,17
14842,29/03/2017,9,18,15
14853,29/03/2017,25,44,16
15694,29/03/2017,24,32,1
16460,29/03/2017,24,34,6
16497,29/03/2017,2,16,12
16643,29/03/2017,2,27,13
17766,29/03/2017,13,2,12
18109,29/03/2017,19,3,4
18155,29/03/2017,7,12,3
18280,29/03/2017,13,48,16
20150,29/03/2017,14,17,10
20464,29/03/2017,13,14,5
21711,29/03/2017,8,17,1
111,30/03/2017,5,3,6
166,30/03/2017,23,7,17
593,30/03/2017,16,39,12
1008,30/03/2017,2,6,7
1515,30/03/2017,4,32,10
1684,30/03/2017,5,36,15
1728,30/03/2017,24,42,6
1796,30/03/2017,5,26,9
1958,30/03/2017,24,21,3
2022,30/03/2017,20,16,15
2851,30/03/2017,20,32,2
2854,30/03/2017,2,34,3
2872,30/03/2017,5,39,4
2920,30/03/2017,15,33,3
3172,30/03/2017,23,47,12
3392,30/03/2017,5,43,15
3439,30/03/2017,7,14,14
3677,30/03/2017,8,24,4
3949,30/03/2017,5,20,2
4183,30/03/2017,6,49,9
4209,30/03/2017,16,48,16
4342,30/03/2017,19,46,16
4563,30/03/2017,25,16,2
4935,30/03/2017,18,21,2
5160,30/03/2017,23,38,1
5835,30/03/2017,5,3,10
6076,30/03/2017,6,12,13
6103,30/03/2017,20,30,7
6442,30/03/2017,5,2,1
6450,30/03/2017,24,17,16
6735,30/03/2017,2,6,17
6738,30/03/2017,15,18,11
6795,30/03/2017,11,28,7
6894,30/03/2017,9,6,13
7308,30/03/2017,24,6,13
8153,30/03/2017,24,39,1
8743,30/03/2017,24,3,14
8863,30/03/2017,22,5,12
8913,30/03/2017,25,30,11
9447,30/03/2017,5,39,10
9704,30/03/2017,2,46,3
9829,30/03/2017,22,14,3
10030,30/03/2017,20,17,4
10058,30/03/2017,17,46,6
10117,30/03/2017,4,3,15
10482,30/03/2017,13,37,8
10667,30/03/2017,24,9,2
10923,30/03/2017,21,31,15
10925,30/03/2017,14,44,1
11078,30/03/2017,25,20,14
11235,30/03/2017,2,32,1
11329,30/03/2017,25,13,12
11422,30/03/2017,9,27,7
11721,30/03/2017,13,47,17
11779,30/03/2017,13,8,8
11964,30/03/2017,19,27,8
12411,30/03/2017,2,17,2
12422,30/03/2017,1,18,7
12430,30/03/2017,9,9,1
12875,30/03/2017,20,46,4
12964,30/03/2017,15,17,5
13025,30/03/2017,9,13,15
13253,30/03/2017,7,40,2
13428,30/03/2017,13,30,14
13592,30/03/2017,4,3,4
13639,30/03/2017,9,33,15
13653,30/03/2017,16,43,17
13663,30/03/2017,15,42,3
13770,30/03/2017,17,27,16
13785,30/03/2017,20,2,4
13868,30/03/2017,15,13,16
13978,30/03/2017,19,18,12
14109,30/03/2017,24,9,4
14171,30/03/2017,15,13,10
14890,30/03/2017,2,27,13
14899,30/03/2017,7,28,17
15006,30/03/2017,25,8,5
15033,30/03/2017,2,46,12
15076,30/03/2017,12,30,7
15088,30/03/2017,25,49,17
15250,30/03/2017,20,36,1
15370,30/03/2017,15,16,13
15572,30/03/2017,17,13,11
15680,30/03/2017,5,22,14
15962,30/03/2017,4,37,4
15987,30/03/2017,8,15,15
16054,30/03/2017,19,21,17
16548,30/03/2017,5,5,17
16673,30/03/2017,22,21,5
16872,30/03/2017,5,33,14
17061,30/03/2017,5,12,6
17169,30/03/2017,4,13,2
17194,30/03/2017,5,36,11
18090,30/03/2017,20,2,17
18152,30/03/2017,8,15,7
18288,30/03/2017,25,5,2
18396,30/03/2017,1,14,12
18487,30/03/2017,25,45,11
18579,30/03/2017,2,21,13
19016,30/03/2017,13,39,5
19146,30/03/2017,9,7,8
19374,30/03/2017,10,12,10
20375,30/03/2017,21,5,2
20707,30/03/2017,19,16,5
20906,30/03/2017,10,43,13
20911,30/03/2017,23,17,11
20916,30/03/2017,5,29,12
21032,30/03/2017,23,5,8
21131,30/03/2017,14,12,12
21147,30/03/2017,5,6,1
21203,30/03/2017,5,49,13
21299,30/03/2017,16,21,1
21639,30/03/2017,5,12,2
21697,30/03/2017,25,13,6
21759,30/03/2017,6,13,13
21890,30/03/2017,15,5,6
21994,30/03/2017,23,18,11
22078,30/03/2017,19,6,14
37,31/03/2017,25,32,16
649,31/03/2017,5,27,12
999,31/03/2017,25,14,16
1424,31/03/2017,10,27,17
1705,31/03/2017,10,27,9
1856,31/03/2017,2,20,9
2289,31/03/2017,2,6,7
2315,31/03/2017,23,40,10
2604,31/03/2017,10,22,15
2656,31/03/2017,5,22,8
2881,31/03/2017,24,47,4
2979,31/03/2017,1,44,13
3485,31/03/2017,22,28,10
3637,31/03/2017,19,14,8
3968,31/03/2017,24,2,12
3995,31/03/2017,20,3,17
4355,31/03/2017,1,32,16
4540,31/03/2017,5,21,17
4594,31/03/2017,2,6,14
4697,31/03/2017,17,18,10
4760,31/03/2017,15,13,17
4945,31/03/2017,10,17,1
5199,31/03/2017,4,5,12
5455,31/03/2017,16,32,16
5585,31/03/2017,4,47,8
5698,31/03/2017,5,16,13
5764,31/03/2017,24,34,17
6865,31/03/2017,8,18,8
6992,31/03/2017,20,11,10
7114,31/03/2017,8,39,3
7456,31/03/2017,4,43,10
7810,31/03/2017,13,30,9
7871,31/03/2017,14,43,14
8022,31/03/2017,17,44,10
8075,31/03/2017,9,40,4
8136,31/03/2017,16,45,2
8231,31/03/2017,12,16,2
8830,31/03/2017,25,27,11
9261,31/03/2017,19,36,7
9725,31/03/2017,25,26,11
9994,31/03/2017,25,3,9
10074,31/03/2017,7,37,12
10151,31/03/2017,13,28,12
10276,31/03/2017,6,26,16
10477,31/03/2017,10,31,17
10610,31/03/2017,10,45,2
10973,31/03/2017,8,39,8
10997,31/03/2017,18,18,14
11512,31/03/2017,5,12,3
11647,31/03/2017,14,11,9
11792,31/03/2017,19,25,14
12415,31/03/2017,15,3,14
12517,31/03/2017,2,4,1
12856,31/03/2017,23,13,17
13200,31/03/2017,15,36,8
13612,31/03/2017,13,13,10
13622,31/03/2017,15,5,8
14028,31/03/2017,14,7,2
14092,31/03/2017,16,49,3
14286,31/03/2017,22,27,5
14585,31/03/2017,2,45,10
14784,31/03/2017,15,42,2
14992,31/03/2017,16,49,4
15350,31/03/2017,5,25,6
15444,31/03/2017,6,34,9
16039,31/03/2017,22,40,9
16487,31/03/2017,13,39,6
16664,31/03/2017,6,28,11
16944,31/03/2017,8,28,10
17896,31/03/2017,5,26,13
18177,31/03/2017,6,17,13
18545,31/03/2017,24,36,11
18642,31/03/2017,13,18,16
18699,31/03/2017,25,11,8
18855,31/03/2017,19,12,7
19006,31/03/2017,5,29,14
19138,31/03/2017,25,44,11
19264,31/03/2017,19,11,15
19465,31/03/2017,5,6,7
19648,31/03/2017,15,27,3
19994,31/03/2017,5,46,16
20066,31/03/2017,16,17,16
20295,31/03/2017,4,48,9
20496,31/03/2017,15,3,14
20644,31/03/2017,24,21,5
20726,31/03/2017,16,46,14
20988,31/03/2017,14,22,12
21157,31/03/2017,20,25,13
21201,31/03/2017,8,25,14
21308,31/03/2017,8,32,1
21357,31/03/2017,2,12,11
21428,31/03/2017,5,49,15
21586,31/03/2017,4,44,2
21683,31/03/2017,24,14,11
21796,31/03/2017,6,12,16
22018,31/03/2017,16,2,5
22054,31/03/2017,17,28,7
22058,31/03/2017,15,20,5
915,01/04/2017,24,20,7
1145,01/04/2017,15,26,8
1275,01/04/2017,5,2,9
1540,01/04/2017,23,30,13
1543,01/04/2017,15,14,16
1624,01/04/2017,6,21,5
2462,01/04/2017,2,39,11
2594,01/04/2017,14,9,11
2930,01/04/2017,20,12,1
2970,01/04/2017,8,39,3
3580,01/04/2017,7,20,13
3830,01/04/2017,13,22,9
4313,01/04/2017,12,43,7
4356,01/04/2017,19,29,5
4361,01/04/2017,19,28,11
4379,01/04/2017,25,22,1
5135,01/04/2017,10,27,16
5218,01/04/2017,19,42,14
5864,01/04/2017,23,18,2
5910,01/04/2017,8,36,6
6207,01/04/2017,4,44,2
6742,01/04/2017,24,32,16
6927,01/04/2017,21,47,15
7016,01/04/2017,13,42,9
7398,01/04/2017,10,17,5
7539,01/04/2017,5,27,2
8122,01/04/2017,20,47,11
8679,01/04/2017,2,48,17
9046,01/04/2017,13,25,1
9312,01/04/2017,23,12,11
9616,01/04/2017,25,47,8
10124,01/04/2017,25,32,14
10212,01/04/2017,8,42,10
10563,01/04/2017,5,17,13
11154,01/04/2017,7,33,11
11517,01/04/2017,15,5,8
11555,01/04/2017,5,13,7
11739,01/04/2017,21,22,3
12251,01/04/2017,5,49,5
12511,01/04/2017,7,14,11
12598,01/04/2017,15,20,4
12639,01/04/2017,13,16,8
13427,01/04/2017,16,31,14
13742,01/04/2017,6,49,11
14057,01/04/2017,17,18,15
14067,01/04/2017,24,2,8
14767,01/04/2017,8,48,1
14802,01/04/2017,8,37,2
14946,01/04/2017,22,28,3
14973,01/04/2017,23,6,7
15169,01/04/2017,13,24,10
15468,01/04/2017,15,48,13
15714,01/04/2017,2,26,1
15742,01/04/2017,2,4,9
15928,01/04/2017,6,42,1
16029,01/04/2017,10,17,3
16178,01/04/2017,2,24,17
16521,01/04/2017,20,3,17
16719,01/04/2017,20,44,1
16819,01/04/2017,5,24,4
16853,01/04/2017,23,39,7
16943,01/04/2017,14,12,3
17202,01/04/2017,5,7,9
17725,01/04/2017,6,30,7
17943,01/04/2017,20,17,17
18122,01/04/2017,22,2,12
18945,01/04/2017,10,44,10
19098,01/04/2017,25,17,9
19111,01/04/2017,5,32,2
19427,01/04/2017,15,8,8
19586,01/04/2017,15,17,11
19995,01/04/2017,19,47,11
20081,01/04/2017,3,6,8
20546,01/04/2017,5,47,10
20696,01/04/2017,9,6,11
21376,01/04/2017,8,10,10
21412,01/04/2017,5,17,16
21577,01/04/2017,14,26,5
21675,01/04/2017,1,11,8
21694,01/04/2017,9,36,2
21708,01/04/2017,20,19,15
531,02/04/2017,19,20,7
537,02/04/2017,16,17,12
1195,02/04/2017,5,14,5
2134,02/04/2017,10,28,17
2189,02/04/2017,7,16,9
2811,02/04/2017,13,40,12
2976,02/04/2017,7,15,7
3316,02/04/2017,14,16,3
3628,02/04/2017,9,18,1
4287,02/04/2017,14,45,16
4367,02/04/2017,23,42,8
4708,02/04/2017,2,20,4
5026,02/04/2017,6,22,17
5505,02/04/2017,3,13,7
5582,02/04/2017,2,29,12
5595,02/04/2017,10,21,10
6204,02/04/2017,20,17,1
6437,02/04/2017,13,25,15
6448,02/04/2017,19,8,6
6961,02/04/2017,13,2,11
7238,02/04/2017,5,43,17
7442,02/04/2017,2,18,17
8013,02/04/2017,10,12,2
8268,02/04/2017,24,46,14
8497,02/04/2017,5,44,6
8621,02/04/2017,13,12,15
9030,02/04/2017,13,29,9
9236,02/04/2017,19,21,1
9783,02/04/2017,19,18,16
9995,02/04/2017,7,46,11
10252,02/04/2017,8,7,5
10909,02/04/2017,10,30,5
11614,02/04/2017,7,24,10
11709,02/04/2017,15,2,7
12084,02/04/2017,22,17,5
12315,02/04/2017,12,40,12
12533,02/04/2017,5,36,11
13225,02/04/2017,7,5,9
13507,02/04/2017,15,48,8
14917,02/04/2017,2,1,3
15267,02/04/2017,10,27,10
15738,02/04/2017,14,2,13
15924,02/04/2017,5,39,1
16717,02/04/2017,25,24,17
16893,02/04/2017,9,5,15
17111,02/04/2017,6,43,12
18669,02/04/2017,2,34,5
19398,02/04/2017,5,6,1
20200,02/04/2017,6,21,15
20762,02/04/2017,24,37,12
21062,02/04/2017,1,2,15
21114,02/04/2017,25,31,15
21361,02/04/2017,23,8,9
505,03/04/2017,5,42,14
526,03/04/2017,15,25,15
941,03/04/2017,6,40,4
1434,03/04/2017,9,49,2
1492,03/04/2017,2,20,17
4038,03/04/2017,20,8,17
4505,03/04/2017,22,37,4
4702,03/04/2017,7,24,7
6402,03/04/2017,8,7,8
6796,03/04/2017,15,32,7
6926,03/04/2017,10,24,13
6973,03/04/2017,4,13,10
7254,03/04/2017,2,36,15
7294,03/04/2017,9,7,15
7675,03/04/2017,20,8,6
7685,03/04/2017,24,49,10
7839,03/04/2017,16,18,11
8192,03/04/2017,16,4,10
8328,03/04/2017,24,21,16
8540,03/04/2017,6,17,1
9832,03/04/2017,21,37,9
10174,03/04/2017,8,27,6
10244,03/04/2017,6,18,9
11808,03/04/2017,5,16,2
13524,03/04/2017,23,18,3
13735,03/04/2017,16,42,13
14133,03/04/2017,24,45,15
15785,03/04/2017,6,24,3
15925,03/04/2017,20,9,2
16096,03/04/2017,6,20,13
17032,03/04/2017,20,43,1
17512,03/04/2017,14,13,11
17528,03/04/2017,24,48,17
17882,03/04/2017,19,30,14
18068,03/04/2017,21,17,14
18544,03/04/2017,6,20,15
18911,03/04/2017,15,43,3
19043,03/04/2017,5,23,4
20261,03/04/2017,14,34,2
21302,03/04/2017,8,27,4
21565,03/04/2017,12,48,13
359,04/04/2017,7,12,5
558,04/04/2017,19,27,9
663,04/04/2017,16,3,7
1479,04/04/2017,14,4,8
1541,04/04/2017,25,37,6
1695,04/04/2017,5,31,9
1935,04/04/2017,6,5,2
1939,04/04/2017,24,44,12
2802,04/04/2017,1,42,3
3347,04/04/2017,13,46,9
3468,04/04/2017,7,44,5
3624,04/04/2017,19,2,12
4117,04/04/2017,22,45,9
4251,04/04/2017,2,34,2
5186,04/04/2017,24,36,17
5191,04/04/2017,6,49,5
5808,04/04/2017,20,34,4
6000,04/04/2017,16,16,14
6357,04/04/2017,20,1,9
7065,04/04/2017,8,48,4
7524,04/04/2017,5,2,11
7997,04/04/2017,24,16,13
8170,04/04/2017,1,13,13
8515,04/04/2017,12,24,13
8631,04/04/2017,8,44,13
9093,04/04/2017,15,22,6
9323,04/04/2017,21,11,3
9325,04/04/2017,19,22,9
9395,04/04/2017,25,47,11
10554,04/04/2017,13,39,9
10794,04/04/2017,23,36,16
11487,04/04/2017,10,28,3
11585,04/04/2017,8,14,8
11601,04/04/2017,19,45,8
11682,04/04/2017,12,26,5
11890,04/04/2017,2,43,5
12220,04/04/2017,25,24,6
13273,04/04/2017,5,7,12
13317,04/04/2017,20,12,3
13378,04/04/2017,20,14,14
13488,04/04/2017,26,40,10
13743,04/04/2017,20,5,16
14112,04/04/2017,14,28,12
14675,04/04/2017,12,39,1
15067,04/04/2017,6,30,7
16554,04/04/2017,8,36,6
16997,04/04/2017,6,24,8
17041,04/04/2017,7,16,9
17203,04/04/2017,14,24,6
17389,04/04/2017,13,21,7
18418,04/04/2017,5,16,11
18634,04/04/2017,6,12,17
19255,04/04/2017,1,12,7
19963,04/04/2017,4,12,15
20022,04/04/2017,13,17,12
20343,04/04/2017,16,24,10
20362,04/04/2017,13,3,2
20411,04/04/2017,19,40,9
20868,04/04/2017,24,1,13
21270,04/04/2017,9,22,17
21327,04/04/2017,20,46,15
21467,04/04/2017,12,20,4
21634,04/04/2017,25,39,3
21911,04/04/2017,19,36,15
22212,04/04/2017,10,48,10
411,05/04/2017,2,42,5
638,05/04/2017,5,32,13
828,05/04/2017,10,24,3
977,05/04/2017,14,14,14
1107,05/04/2017,14,47,14
